idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
M320210210100024;MEDIODIA 3;3;14;1;S337;2021-02-10 09:59:00;PLAZA;DTOR LOZANO;6;28038
RE20210210100131;EL RECUERDO;3;7;1;S312;2021-02-10 10:00:00;CALLE;SERRANO GALVACHE;56;28043
M320210210100428;MEDIODIA 3;3;14;1;S330;2021-02-10 10:03:00;CALLE;PIMIENTA;9;28011
CO20210210100546;COLON;3;3;1;S306;2021-02-10 10:04:00;PLAZA;TIRSO DE MOLINA;16;28012
RE20210210101143;EL RECUERDO;3;7;1;S315;2021-02-10 10:07:00;CALLE;SERRANO GALVACHE;56;28033
CO20210210101117;COLON;3;42;1;S303;2021-02-10 10:10:00;CALLE;MARQUES DE PICO VELASCO;34;28027
ES20210210101421;ESCUADRON;3;14;1;S325;2021-02-10 10:13:00;CALLE;PIMIENTA;;28021
RE20210210101814;EL RECUERDO;1;8;1;S284;2021-02-10 10:14:00;CALLE;ENCOMIENDA;24;28012
CO20210210101618;COLON;3;42;1;S313;2021-02-10 10:15:00;CALLE;MARQUES DE PICO VELASCO;40;28027
RE20210210102030;EL RECUERDO;1;8;1;S284;2021-02-10 10:18:00;CALLE;ENCOMIENDA;18;28012
CO20210210102057;COLON;3;7;1;S356;2021-02-10 10:19:00;CALLE;BARCO;25;28004
PI20210210103834;PASEO IMPERIAL;3;24;1;S362;2021-02-10 10:22:00;CALLE;BESOLLA;5;28025
CO20210210102352;COLON;3;7;1;S368;2021-02-10 10:23:00;CALLE;DOCTOR JIMENEZ DIAZ;SN;28040
RE20210210102751;EL RECUERDO;7;7;1;S284;2021-02-10 10:25:00;CALLE;GRAN VIA;68;28013
RE20210210102712;EL RECUERDO;3;19;1;S301;2021-02-10 10:25:00;PASEO;DEL ZURRON;30;28042
CO20210210103827;COLON;4;42;1;S365;2021-02-10 10:36:00;CALLE;BARBARA DE BRAGANZA;2;28004
RE20210210104542;EL RECUERDO;3;33;1;S307;2021-02-10 10:39:00;CALLE;RAMON Y CAJAL;17;28232
ES20210210110350;ESCUADRON;3;7;1;S339;2021-02-10 11:02:00;CALLE;LEONOR GONZALEZ;4;28038
RE20210210110911;EL RECUERDO;3;7;1;S311;2021-02-10 11:07:00;CALLE;SERRANO GALVACHE;56;28033
CO20210210112256;COLON;3;44;1;S357;2021-02-10 11:21:00;CALLE;CORREGIDOR JUAN FRANCISCO DE LUJAN;106;28030
PI20210210114836;PASEO IMPERIAL;3;46;1;S323;2021-02-10 11:25:00;CALLE;MERCEDES ARTEAGA;26;28019
CO20210210113306;COLON;3;11;1;S348;2021-02-10 11:32:00;CALLE;ALFONSO RODRIGUEZ SANTAMARIA;19;28002
ES20210210114543;ESCUADRON;4;19;1;S363;2021-02-10 11:44:00;CALLE;NAJERA;;28025
ES20210210114747;ESCUADRON;3;14;1;S336;2021-02-10 11:47:00;CALLE;ROCAFORT;0;28021
RE20210210120713;EL RECUERDO;3;19;1;S301;2021-02-10 12:03:00;CALLE;FEDERICO CARLOS SAINZ DE;0;28035
CO20210210122312;COLON;1;8;1;S303;2021-02-10 12:22:00;CALLE;SAN MIGUEL;F5;28038
CO20210210122621;COLON;1;8;1;S303;2021-02-10 12:23:00;CALLE;MAYOR;68;28013
M320210210123152;MEDIODIA 3;4;14;1;S332;2021-02-10 12:30:00;CALLE;DE LAS ISLAS;41;28021
ES20210210123825;ESCUADRON;3;14;1;S321;2021-02-10 12:37:00;AVENIDA;DE ESPINELA;;28021
CO20210210124401;COLON;1;7;1;S306;2021-02-10 12:43:00;CALLE;QUINTANA;7;28008
RE20210210125558;EL RECUERDO;3;19;1;S315;2021-02-10 12:53:00;CALLE;FEDERICO CARLOS SAINZ DE ROBLES;0;28035
RE20210210130143;EL RECUERDO;3;54;1;S312;2021-02-10 12:59:00;CALLE;PEDRO RICO;0;28039
M320210210134100;MEDIODIA 3;4;14;1;S330;2021-02-10 13:31:00;CALLE;NUESTRA SEÑORA DE LA LUZ;53;28047
ES20210210134139;ESCUADRON;3;14;1;S335;2021-02-10 13:40:00;CALLE;ALEJANDRO DUMAS;;28005
PI20210210135054;PASEO IMPERIAL;3;3;1;S336;2021-02-10 13:45:00;CALLE;PAN Y TOROS;6;28041
M320210210134744;MEDIODIA 3;3;14;1;S339;2021-02-10 13:45:00;CALLE;TORREMOLINOS;0;28038
M320210210135050;MEDIODIA 3;4;14;1;S325;2021-02-10 13:49:00;CALLE;BLAS CABRERA;61;
RE20210210135853;EL RECUERDO;3;6;1;S307;2021-02-10 13:55:00;CALLE;FUENSAVIÑAN;10;28022
RE20210210135920;EL RECUERDO;3;3;1;S301;2021-02-10 13:57:00;CALLE;CERRO MINGUETE;14;28035
PI20210210141554;PASEO IMPERIAL;3;20;1;S338;2021-02-10 14:00:00;CALLE;DEL CINE;43;28024
PI20210210145915;PASEO IMPERIAL;3;14;1;S321;2021-02-10 14:05:00;CALLE;PARVILLAS ALTAS;17;28021
PI20210210140958;PASEO IMPERIAL;3;19;1;S332;2021-02-10 14:08:00;CALLE;LOPEZ GRAS;12;28038
RE20210210142020;EL RECUERDO;4;6;1;S315;2021-02-10 14:19:00;CALLE;ESCULTOR PERESEJO;14;28023
PI20210210142656;PASEO IMPERIAL;3;14;1;S333;2021-02-10 14:20:00;AVENIDA;REAL DE PINTO;150;28021
VC20210210165611;VICALVARO;3;24;2;S304;2021-02-10 16:54:00;CALLE;BOLTAÑA;114;28022
CO20210210170538;COLON;3;6;2;S355;2021-02-10 17:00:00;CALLE;LOS URQUIZA;SN;28017
CO20210210171542;COLON;3;19;2;S368;2021-02-10 17:13:00;CALLE;MOLINA DE SEGURA;1;28030
PI20210210172100;PASEO IMPERIAL;3;46;2;S328;2021-02-10 17:19:00;CALLE;ALCOCER;SN;28021
RE20210210172131;EL RECUERDO;3;7;2;S307;2021-02-10 17:19:00;AVENIDA;DONOSTIARRA;0;28027
CO20210210173023;COLON;3;7;2;S370;2021-02-10 17:20:00;CALLE;AMOS DE ESCALANTE;4;28017
PI20210210173443;PASEO IMPERIAL;3;44;2;S323;2021-02-10 17:33:00;CALLE;NICOLAS MORALES;42;28019
ES20210210174108;ESCUADRON;1;8;2;S284;2021-02-10 17:37:00;CALLE;TETUAN;20;28013
RE20210210174146;EL RECUERDO;4;7;2;S309;2021-02-10 17:39:00;CALLE;AMOS DE ESCALANTE;4;28017
PI20210210175941;PASEO IMPERIAL;3;5;2;S338;2021-02-10 17:57:00;CALLE;GENISTA;4;28011
RE20210210180055;EL RECUERDO;3;7;2;S312;2021-02-10 17:57:00;CALLE;AVDA DE SAN LUIS;52;28033
PI20210210180205;PASEO IMPERIAL;3;46;2;S330;2021-02-10 18:00:00;CALLE;DOCTOR JUAN PEDRO MORENO GONZALEZ;SN;
ES20210210180946;ESCUADRON;3;46;2;S335;2021-02-10 18:07:00;CALLE;DOCTOR SEVERO OCHOA;SN;28040
PI20210210181747;PASEO IMPERIAL;3;7;2;S333;2021-02-10 18:15:00;AVENIDA;OPORTO;2;28022
PI20210210183811;PASEO IMPERIAL;3;46;2;S325;2021-02-10 18:23:00;CALLE;CONVENIO;0;0
M320210210183410;MEDIODIA 3;3;14;2;S315;2021-02-10 18:32:00;CALLE;ANGEL CAVERO;1;28043
ES20210210183514;ESCUADRON;4;44;2;S337;2021-02-10 18:33:00;CALLE;CONVENIO;SN;28053
ES20210210184100;ESCUADRON;3;44;2;S329;2021-02-10 18:39:00;CALLE;RICARDO BELTRAN Y ROZPIDE;31;28026
RE20210210184548;EL RECUERDO;3;6;2;S309;2021-02-10 18:41:00;CALLE;MACARENA;16;28016
ES20210210184529;ESCUADRON;1;7;2;S284;2021-02-10 18:43:00;CALLE;GRAN VIA;SN;0    
ES20210210185006;ESCUADRON;1;7;2;S284;2021-02-10 18:48:00;CALLE;GRAN VIA;SN;28013
PI20210210190257;PASEO IMPERIAL;3;7;2;S328;2021-02-10 18:59:00;CALLE;SIERRA FILABRES;69;28038
M320210210190716;MEDIODIA 3;3;11;2;S321;2021-02-10 19:04:00;CALLE;FRANCISCO ALCANTARA;2;28002
M320210210191229;MEDIODIA 3;1;14;2;S323;2021-02-10 19:09:00;CARRETERA;VALDEMINGÓMEZ;1;28051
CO20210210193802;COLON;3;6;2;S355;2021-02-10 19:20:00;CALLE;HERMANOS MACHADO;8;28000
ES20210210193056;ESCUADRON;3;54;2;S368;2021-02-10 19:27:00;CALLE;GRAN VIA;SN;28013
M320210210193418;MEDIODIA 3;3;14;2;S330;2021-02-10 19:32:00;CALLE;MAYORAZGO;0;
VC20210210194830;VICALVARO;4;20;2;S304;2021-02-10 19:46:00;CALLE;LA VIOLETERA;13;28018
VC20210210203347;VICALVARO;3;14;2;S370;2021-02-10 20:32:00;CALLE;ESPARTA;2;28022
ES20210210203901;ESCUADRON;3;14;2;S339;2021-02-10 20:36:00;CALLE;CAMINO DE LAS CRUCES;31;28044
ES20210210211354;ESCUADRON;3;14;2;S325;2021-02-10 21:11:00;CALLE;DE LA VIA;48;28019
M320210210211432;MEDIODIA 3;4;14;2;S345;2021-02-10 21:13:00;CALLE;TRVA  TRIFON PEDRERO;8;28019
ES20210210212404;ESCUADRON;3;14;2;S338;2021-02-10 21:21:00;TRAVESIA;TRIFON PEDRERO;5;28019
CO20210210214948;COLON;3;14;2;S313;2021-02-10 21:38:00;CALLE;ENCOMIENDA DE  PALACIOS;192;28030
ES20210210214720;ESCUADRON;4;13;2;S335;2021-02-10 21:45:00;CALLE;ANDALUCIA;SN;28007
VC20210210214802;VICALVARO;3;37;2;S330;2021-02-10 21:46:00;CALLE;EL BOSCO;1;0    
VC20210210215821;VICALVARO;3;37;2;S337;2021-02-10 21:52:00;AVENIDA;PABLO NERUDA;106;28018
ES20210210220103;ESCUADRON;3;28;2;S333;2021-02-10 21:55:00;CALLE;M30;KM 25.300;
PI20210210215929;PASEO IMPERIAL;3;6;2;S321;2021-02-10 21:57:00;CALLE;ESPERANZA MACARENA;33;28041
PI20210210221753;PASEO IMPERIAL;3;14;2;S339;2021-02-10 22:14:00;CALLE;SAN MAMES;S/N;28021
CO20210210224732;COLON;1;26;3;S354;2021-02-10 22:46:00;CALLE;EL BOSCO;0;28038
ES20210210233508;ESCUADRON;4;13;3;S317;2021-02-10 23:30:00;CALLE;SINESIO DELGADO;33;28029
ES20210210234923;ESCUADRON;3;14;3;S320;2021-02-10 23:45:00;CALLE;MARTIN MUÑOZ DE LAS POSADAS;6;28031
ES20210211000420;ESCUADRON;3;13;3;S303;2021-02-11 00:03:00;CALLE;JOSÉ RIZAL;121;28043
ES20210211000718;ESCUADRON;1;14;3;S365;2021-02-11 00:05:00;AVENIDA;COMPLUTENSE;1;28040
ES20210211001926;ESCUADRON;3;16;3;S368;2021-02-11 00:18:00;CALLE;RAMIRO DE MAEZTU;2;28040
ES20210211010130;ESCUADRON;1;13;3;S360;2021-02-11 00:40:00;AVENIDA;CIUDAD DE BARCELONA;75;28007
ES20210211010246;ESCUADRON;3;13;3;S356;2021-02-11 00:45:00;CALLE;BERENISA;3;28023
CO20210211005935;COLON;3;5;3;S308;2021-02-11 00:58:00;CALLE;ADEMUZ;9;28025
CO20210211011426;COLON;3;5;3;S357;2021-02-11 01:10:00;CALLE;MANIZALES;0;28033
CO20210211012748;COLON;3;42;3;S303;2021-02-11 01:25:00;CALLE;VILLANUEVA;27;28001
ES20210211013113;ESCUADRON;3;13;3;S320;2021-02-11 01:30:00;CALLE;CONVENIO;41;28053
CO20210211014441;COLON;3;42;3;S354;2021-02-11 01:40:00;CALLE;VILLANUEVA;27;28001
CO20210211014547;COLON;3;42;3;S368;2021-02-11 01:45:00;CALLE;VILLANUEVA;27;28001
CO20210211015519;COLON;3;42;3;S304;2021-02-11 01:45:00;CALLE;ANTONIO NEBRIJA;1;28007
CO20210211020625;COLON;3;42;3;S360;2021-02-11 01:50:00;CALLE;ANTONIO NEBRIJA;1;28007
CO20210211015907;COLON;3;42;3;S365;2021-02-11 01:55:00;CALLE;VILLANUEVA;27;28001
CO20210211021932;COLON;3;42;3;S308;2021-02-11 01:55:00;CALLE;VILLANUEVA;27;28001
CO20210211015717;COLON;3;42;3;S313;2021-02-11 01:56:00;TRAVESIA;ANTONIO DE NEBRIJA;3;0    
CO20210211020017;COLON;3;42;3;S356;2021-02-11 01:59:00;TRAVESIA;ANTONIO DE NEBRIJA;3;0    
CO20210211020533;COLON;3;42;3;S317;2021-02-11 02:04:00;CALLE;VILLANUEVA;27;28001
CO20210211022409;COLON;3;42;3;S354;2021-02-11 02:22:00;CALLE;VILLANUEVA;22;28001
CO20210211023150;COLON;3;42;3;S357;2021-02-11 02:25:00;CALLE;VILLANUEVA;36;28001
ES20210211023053;ESCUADRON;3;42;3;S320;2021-02-11 02:30:00;CALLE;ANTONIO NEBRIJA;1;28007
CO20210211023438;COLON;3;42;3;S368;2021-02-11 02:34:00;CALLE;VILLANUEVA;27;28001
ES20210211024204;ESCUADRON;3;42;3;S317;2021-02-11 02:40:00;CALLE;ANTONIO NEBRIJA;1;28007
CO20210211025123;COLON;3;42;3;S303;2021-02-11 02:48:00;CALLE;VELAZQUEZ;17;28002
CO20210211025509;COLON;3;42;3;S365;2021-02-11 02:55:00;CALLE;VELAZQUEZ;17;28002
ES20210211031104;ESCUADRON;4;42;3;S360;2021-02-11 03:05:00;CALLE;ANTONIO NEBRIJA;3;28007
ES20210211031042;ESCUADRON;3;42;3;S304;2021-02-11 03:10:00;CALLE;ANTONIO NEBRIJA;1;28007
ES20210211032922;ESCUADRON;3;42;3;S354;2021-02-11 03:25:00;CALLE;ANTONIO NEBRIJA;1;28007
ES20210211032903;ESCUADRON;3;42;3;S320;2021-02-11 03:28:00;CALLE;ANTONIO NEBRIJA;1;28007
ES20210211035045;ESCUADRON;3;42;3;S356;2021-02-11 03:50:00;CALLE;ANTONIO NEBRIJA;1;28007
CO20210211040708;COLON;3;42;3;S303;2021-02-11 04:03:00;CALLE;ANTONIO NEBRIJA;1;28007
ES20210211044856;ESCUADRON;3;42;3;S365;2021-02-11 04:15:00;CALLE;ANTONIO NEBRIJA;1;28007
CO20210211044422;COLON;3;8;3;S313;2021-02-11 04:35:00;CALLE;BANDERA;22;28019
ES20210211044230;ESCUADRON;3;42;3;S368;2021-02-11 04:41:00;TRAVESIA;ANTONIO DE NEBRIJA;1;0    
ES20210211052550;ESCUADRON;3;42;3;S308;2021-02-11 05:24:00;TRAVESIA;ANTONIO DE NEBRIJA;1;0    
CO20210211053802;COLON;3;6;3;S357;2021-02-11 05:37:00;CALLE;SEPULVEDA;32;28011
CO20210211073238;COLON;4;7;1;S304;2021-02-11 07:31:00;CALLE;SAN RESTITUTO;24;28039
CO20210211075746;COLON;3;7;1;S365;2021-02-11 07:50:00;CALLE;SAN RESTITUTO;24;28039
RE20210211084930;EL RECUERDO;3;7;1;S310;2021-02-11 08:48:00;CALLE;SAN RESTITUTO;24;28039
CO20210211085251;COLON;3;7;1;S363;2021-02-11 08:51:00;CALLE;DE LA VIA LUSITANA;2;28025
PI20210211085628;PASEO IMPERIAL;3;7;1;S366;2021-02-11 08:54:00;VIA;LUSITANA;24;28025
CO20210211090506;COLON;3;7;1;S355;2021-02-11 09:00:00;CALLE;VIA LUISITANA;SN;28025
PI20210211090435;PASEO IMPERIAL;3;7;1;S339;2021-02-11 09:03:00;PASEO;GIGANTES Y CABEZUDOS;42;28041
RE20210211091229;EL RECUERDO;3;46;1;S307;2021-02-11 09:11:00;CALLE;SAN RESTITUTO;22;28039
RE20210211091850;EL RECUERDO;3;19;1;S309;2021-02-11 09:16:00;CALLE;RAMONET;15;28033
PI20210211092237;PASEO IMPERIAL;3;7;1;S337;2021-02-11 09:20:00;PASEO;GIGANTES Y CABEZUDOS;42;28041
PI20210211094421;PASEO IMPERIAL;3;7;1;S327;2021-02-11 09:30:00;PASEO;GIGANTES Y CABEZUDOS;56;28041
PI20210211093626;PASEO IMPERIAL;3;7;1;S338;2021-02-11 09:34:00;CALLE;BURJASOT;14 POST.;28021
CO20210211093617;COLON;3;7;1;S356;2021-02-11 09:35:00;CALLE;PEDERNAL;0;28032
PI20210211095200;PASEO IMPERIAL;3;31;1;S336;2021-02-11 09:35:00;CALLE;VALDELASIERRA;5;28005
RE20210211093921;EL RECUERDO;1;8;1;S284;2021-02-11 09:37:00;CALLE;ARLABAN;10;28014
RE20210211094132;EL RECUERDO;1;8;1;S284;2021-02-11 09:39:00;GLORIETA;DE SAN VICENTE;0;28008
ES20210211094133;ESCUADRON;3;14;1;S354;2021-02-11 09:39:00;CALLE;BRAVO MURRILLO;283;28003
RE20210211094318;EL RECUERDO;1;8;1;S284;2021-02-11 09:41:00;CALLE;ARLABAN;10;28038
CO20210211094646;COLON;3;31;1;S313;2021-02-11 09:44:00;CALLE;GURTUBAY;2;28001
CO20210211095959;COLON;3;19;1;S308;2021-02-11 09:46:00;CALLE;MANTUANO;33;0    
PI20210211101145;PASEO IMPERIAL;3;7;1;S362;2021-02-11 10:10:00;CALLE;CARDENAL MENDOZA;40;28011
CO20210211104011;COLON;3;7;1;S352;2021-02-11 10:12:00;CALLE;MONTEJURRA;3;0    
CO20210211101737;COLON;3;7;1;S303;2021-02-11 10:13:00;CALLE;SAN BERNARDO;39;28008
PI20210211102857;PASEO IMPERIAL;3;19;1;S323;2021-02-11 10:15:00;CALLE;MARQUES DE JURA REAL;23;28019
RE20210211103627;EL RECUERDO;3;19;1;S315;2021-02-11 10:34:00;CALLE;SERRANO GALVACHE;54;28043
RE20210211104004;EL RECUERDO;3;11;1;S314;2021-02-11 10:38:00;CALLE;CARMEN SANCHEZ CARRASCOSA;5;7    
RE20210211105403;EL RECUERDO;3;32;1;S309;2021-02-11 10:51:00;CALLE;LOS VASCOS;28;28040
CO20210211110133;COLON;3;54;1;S348;2021-02-11 10:58:00;CALLE;GENERAL CASTAÑOS;1;0    
M320210211112709;MEDIODIA 3;4;14;1;S365;2021-02-11 11:25:00;PLAZA;SIERRA GADOR;15;28031
CO20210211113127;COLON;3;19;1;S368;2021-02-11 11:30:00;CALLE;SAN GERARDO;10;28035
CO20210211114049;COLON;3;19;1;S370;2021-02-11 11:38:00;CALLE;SAN GERARDO;10;28035
ES20210211113858;ESCUADRON;3;14;1;S310;2021-02-11 11:38:00;PASEO;CASTELLANA;286;28046
RE20210211114814;EL RECUERDO;3;3;1;S307;2021-02-11 11:46:00;CALLE;BAHIA DE PALMA;0;0000 
RE20210211114823;EL RECUERDO;3;11;1;S314;2021-02-11 11:47:00;AVENIDA;EL FERROL;2;28029
M320210211115149;MEDIODIA 3;3;14;1;S304;2021-02-11 11:50:00;CALLE;MONROY;28;28044
CO20210211115317;COLON;3;7;1;S355;2021-02-11 11:51:00;CALLE;DE CANILLAS;05;28022
PI20210211120928;PASEO IMPERIAL;3;19;1;S336;2021-02-11 12:04:00;CALLE;MARQUES DE JURA REAL;FTE. 24;28002
CO20210211122036;COLON;3;7;1;S357;2021-02-11 12:19:00;CALLE;ALCALDE SAINZ DE BARANTA;123;28009
PI20210211122443;PASEO IMPERIAL;3;8;1;S339;2021-02-11 12:20:00;CALLE;PUERTO DEL ESCUDO;4;28031
ES20210211131242;ESCUADRON;3;49;1;S327;2021-02-11 13:10:00;CALLE;CAÑADA REAL  GALIANA;;0
M320210211133612;MEDIODIA 3;3;14;1;S337;2021-02-11 13:34:00;CALLE;RAMON PEREZ AYALA;90;28038
VC20210211134845;VICALVARO;1;14;1;S307;2021-02-11 13:47:00;CALLE;CARRETERA CANILLAS;134;28043
RE20210211135339;EL RECUERDO;1;24;1;S284;2021-02-11 13:51:00;CALLE;AVDA MORATALAZ;116;28030
RE20210211135805;EL RECUERDO;1;8;1;S284;2021-02-11 13:55:00;CALLE;VICTOR HUGO;0;28004
PI20210211135915;PASEO IMPERIAL;3;7;1;S338;2021-02-11 13:58:00;CALLE;SAN JUAN DE LA MATA;51;28011
RE20210211135937;EL RECUERDO;1;8;1;S284;2021-02-11 13:58:00;CALLE;ANDRES BORREGO;3;28004
RE20210211140317;EL RECUERDO;1;8;1;S284;2021-02-11 14:01:00;CALLE;ADUANA;0;28013
RE20210211155612;EL RECUERDO;3;20;1;S315;2021-02-11 14:10:00;CARRETERA;M605;0;
PI20210211141553;PASEO IMPERIAL;3;14;1;S321;2021-02-11 14:14:00;CALLE;LICENCIADO VIDRIERAS;5;28053
CO20210211161039;COLON;3;46;2;S304;2021-02-11 16:04:00;CALLE;ROBLES;SN;28053
CO20210211160837;COLON;3;7;2;S365;2021-02-11 16:06:00;CALLE;SANTA HORTENCIA;02;28002
M320210211161603;MEDIODIA 3;4;14;2;S368;2021-02-11 16:13:00;CALLE;ARGENTONA;8;28023
PI20210211161731;PASEO IMPERIAL;3;8;2;S338;2021-02-11 16:16:00;AVENIDA;MANZANARES;178;28045
M320210211161912;MEDIODIA 3;3;14;2;S325;2021-02-11 16:17:00;CALLE;PEÑARANDA DE BRACAMONTE;40;28020
PI20210211163545;PASEO IMPERIAL;3;8;2;S330;2021-02-11 16:34:00;AVENIDA;MANZANARES;178;28045
CO20210211163850;COLON;3;46;2;S355;2021-02-11 16:36:00;CALLE;M 30;0;0000 
ES20210211165601;ESCUADRON;4;24;2;S323;2021-02-11 16:54:00;AVENIDA;MANZANARES;178;28026
CO20210211170241;COLON;4;44;2;S363;2021-02-11 17:00:00;CALLE;MEQUINENZA;19;28022
PI20210211170503;PASEO IMPERIAL;3;8;2;S328;2021-02-11 17:03:00;AVENIDA;MANZANARES;178;28045
CO20210211173104;COLON;3;7;2;S364;2021-02-11 17:29:00;AVENIDA;MORATALAZ;185;28030
RE20210211174225;EL RECUERDO;3;11;2;S312;2021-02-11 17:41:00;CALLE;BURGOS;14;28039
PI20210211181009;PASEO IMPERIAL;3;46;2;S323;2021-02-11 18:08:00;CALLE;VIA LUSITANA;14;28054
M320210211183850;MEDIODIA 3;1;14;2;S284;2021-02-11 18:37:00;CALLE;SAN JAIME;0;28031
M320210211184316;MEDIODIA 3;3;14;2;S334;2021-02-11 18:41:00;CARRETERA;VALDEMINGOMEZ;1;28051
ES20210211185905;ESCUADRON;1;14;2;S320;2021-02-11 18:53:00;CALLE;FERNANDEZ DE LOS RIOS;SN;28015
RE20210211190016;EL RECUERDO;3;30;2;S309;2021-02-11 18:58:00;AVENIDA;BUCARAMANGA;0;28033
RE20210211190759;EL RECUERDO;3;7;2;S301;2021-02-11 19:06:00;CALLE;MANIZALES;0;28033
VC20210211191350;VICALVARO;3;37;2;S365;2021-02-11 19:12:00;PLAZA;CIBELES;0;28014
RE20210211192410;EL RECUERDO;3;7;2;S307;2021-02-11 19:22:00;CALLE;MANIZALES;0;28033
CO20210211193235;COLON;3;6;2;S350;2021-02-11 19:25:00;CALLE;CANTERAS DE TILLI;16;28032
ES20210211193107;ESCUADRON;3;54;2;S333;2021-02-11 19:26:00;CALLE;GRAN VIA DE SAN FRANCISCO;7;28005
ES20210211194100;ESCUADRON;3;14;2;S319;2021-02-11 19:39:00;CALLE;DULCINEA;67;28020
CO20210211194342;COLON;3;11;2;S368;2021-02-11 19:41:00;CALLE;TERUEL;0;28020
VC20210211194710;VICALVARO;4;14;2;S201;2021-02-11 19:44:00;CALLE;ARTURO SORIA;55;28033
PI20210211200225;PASEO IMPERIAL;3;8;2;S338;2021-02-11 20:00:00;CALLE;RAIGRAS;2;28026
PI20210211201234;PASEO IMPERIAL;3;8;2;S328;2021-02-11 20:10:00;CALLE;RAIGRAS;2;28026
RE20210211202415;EL RECUERDO;3;28;2;S312;2021-02-11 20:20:00;CALLE;MAR DE CORAL;0;28033
RE20210211203424;EL RECUERDO;3;44;2;S309;2021-02-11 20:33:00;CALLE;GOMEZNARRO;227;28043
M320210211210215;MEDIODIA 3;3;55;2;S315;2021-02-11 20:57:00;CALLE;BARAJAS;25;0    
ES20210211212415;ESCUADRON;3;14;2;S321;2021-02-11 21:22:00;CALLE;LA ALHAMBRA;SN;28047
CO20210211213754;COLON;3;54;2;S370;2021-02-11 21:33:00;CALLE;BARQUILLO;SN;28004
RE20210211215726;EL RECUERDO;3;7;2;S284;2021-02-11 21:54:00;PASAJE;CAJA DE AHORROS;0;28013
VC20210212003143;VICALVARO;3;16;3;S364;2021-02-11 22:40:00;AVENIDA;DE CANILLEJAS A VICALVARO;0;28032
CO20210211235717;COLON;4;6;3;S365;2021-02-11 23:56:00;CALLE;PILARICA;53;28026
M320210212053232;MEDIODIA 3;3;14;3;S308;2021-02-12 00:20:00;CALLE;EMPERATRIZ ISABEL;1;28019
ES20210212004308;ESCUADRON;3;13;3;S356;2021-02-12 00:30:00;CALLE;PORTALEGRE;38;28025
VC20210212015854;VICALVARO;3;24;3;S357;2021-02-12 01:55:00;CALLE;AMPOSTA;22;28037
ES20210212024222;ESCUADRON;3;13;3;S354;2021-02-12 02:40:00;CALLE;MELQUIADES BIENCINTO;4;28053
CO20210212024839;COLON;3;12;3;S313;2021-02-12 02:46:00;CALLE;SILVA;0;28004
ES20210212044628;ESCUADRON;4;14;3;S368;2021-02-12 04:44:00;CALLE;SAN FAUSTINO;12;28022
CO20210212052709;COLON;3;42;3;S348;2021-02-12 05:25:00;CALLE;MAESTRO GUERRERO;1;28015
ES20210212053445;ESCUADRON;4;14;3;S304;2021-02-12 05:33:00;PASEO;REINA CRISTINA;5;28014
M320210212084002;MEDIODIA 3;3;5;1;S355;2021-02-12 08:36:00;CALLE;RIO ROSAS;0;28003
PI20210212090237;PASEO IMPERIAL;3;7;1;S323;2021-02-12 08:45:00;CALLE;CARDENAL MENDOZA;28;28011
RE20210212092623;EL RECUERDO;4;20;1;S314;2021-02-12 09:23:00;AUTOVIA;M11;0;
PI20210212094213;PASEO IMPERIAL;3;7;1;S334;2021-02-12 09:30:00;PASO;DE LOS OLMOS;5;28005
M320210212094400;MEDIODIA 3;3;14;1;S336;2021-02-12 09:42:00;CALLE;MORILES;4;28011
PI20210212101604;PASEO IMPERIAL;3;7;1;S357;2021-02-12 09:43:00;CALLE;ATOCHA;107;28012
RE20210212095543;EL RECUERDO;3;4;1;S348;2021-02-12 09:53:00;CALLE;MAESTRO VIVES;0;28009
PI20210212100913;PASEO IMPERIAL;3;7;1;S362;2021-02-12 10:05:00;CALLE;CIUDADANIA;22;28041
RE20210212101011;EL RECUERDO;3;31;1;S306;2021-02-12 10:08:00;CALLE;IBIZA;35;28009
CO20210212101411;COLON;3;31;1;S364;2021-02-12 10:10:00;CALLE;PEZ VOLADOR;14;28007
RE20210212101539;EL RECUERDO;3;19;1;S315;2021-02-12 10:14:00;CALLE;PRINCESA EBOLI;26;28050
RE20210212102236;EL RECUERDO;3;7;1;S365;2021-02-12 10:21:00;CALLE;IBIZA;35;0
PI20210212103518;PASEO IMPERIAL;3;44;1;S368;2021-02-12 10:34:00;CALLE;MANUEL BARTOLOME COSSIO;FAR. 17;28040
RE20210212104303;EL RECUERDO;3;33;1;S316;2021-02-12 10:41:00;CALLE;PRINCESA DE EBOLI;91;28018
M320210212112101;MEDIODIA 3;3;14;1;S334;2021-02-12 11:17:00;CALLE;ALCOCER;5;28021
M320210212112825;MEDIODIA 3;3;14;1;S337;2021-02-12 11:23:00;CALLE;CERRO DEL MURMULLO;11;28051
ES20210212113324;ESCUADRON;3;14;1;S327;2021-02-12 11:32:00;PASEO;DE LOS OLIVOS;121;28047
M320210212114150;MEDIODIA 3;1;14;1;S284;2021-02-12 11:33:00;CALLE;SAN ROMUALDO;0;0    
M320210212120115;MEDIODIA 3;3;14;1;S321;2021-02-12 11:46:00;CALLE;CERRO DEL MURMULLO;13;28051
PI20210212121124;PASEO IMPERIAL;3;46;1;S339;2021-02-12 12:00:00;CAMINO;DE VALDERRIBAS;40;28038
