idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
CO20200217214917;COLON;3;6;2;S367;17/02/2020 21:47;CALLE;CARBONERO Y SOL;36;28006
VC20200217233754;VICALVARO;3;20;3;S353;17/02/2020 22:50;CALLE;CRISTOBAL BORDIU;8;28003
CO20200218001035;COLON;4;7;3;S325;18/02/2020 0:05;CALLE;PINOS ALTA;74;28029
ES20200218000821;ESCUADRON;3;14;3;S368;18/02/2020 0:05;PASEO;DE HUSARES;30;28024
CO20200218002310;COLON;3;42;3;S318;18/02/2020 0:10;CALLE;PINOS ALTA;4;28029
CO20200218002325;COLON;3;42;3;S320;18/02/2020 0:15;CALLE;PINOS ALTA;72;28029
VC20200218003123;VICALVARO;4;20;3;S354;18/02/2020 0:30;CAMINO;PERALES;0;28026
VC20200218013823;VICALVARO;4;14;3;S201;18/02/2020 1:10;CALLE;ORDUÑA;5;28034
CO20200218015008;COLON;3;6;3;S349;18/02/2020 1:45;CALLE;PALOMARES;37;28021
VC20200218043938;VICALVARO;3;20;3;S367;18/02/2020 2:20;CALLE;ACADEMOS;35;28042
CO20200218031649;COLON;3;9;3;S318;18/02/2020 3:15;VIA;CARPETANA;0;28047
VC20200218032946;VICALVARO;3;20;3;S352;18/02/2020 3:20;CALLE;LAGO NICARAGUA;0;28018
ES20200218052137;ESCUADRON;3;14;3;S357;18/02/2020 5:10;GLORIETA;MARQUES DE VADILLO;1;28019
CO20200218074801;COLON;3;19;1;S364;18/02/2020 7:15;CALLE;BORNOS;34;28042
PI20200218091519;PASEO IMPERIAL;3;7;1;S322;18/02/2020 9:11;CALLE;BARCO;31;28004
PI20200218091741;PASEO IMPERIAL;3;3;1;S328;18/02/2020 9:15;CALLE;ANTONIO LOPEZ;38;28041
RE20200218094035;EL RECUERDO;3;46;1;S333;18/02/2020 9:39;CALLE;VILLAMIL;1;28039
VC20200218094504;VICALVARO;3;14;1;S341;18/02/2020 9:44;CALLE;CAÑADA REAL  GALIANA;20;0
CO20200218095030;COLON;3;7;1;S356;18/02/2020 9:47;CALLE;RAFAEL CALVO;6;0
CO20200218101525;COLON;3;3;1;S369;18/02/2020 9:55;AVENIDA;MARQUES DE CORBERA;27;28017
M320200218095817;MEDIODIA 3;3;14;1;S331;18/02/2020 9:57;CALLE;NICOLAS USERA;108;28026
PI20200218100443;PASEO IMPERIAL;3;8;1;S326;18/02/2020 10:03;AVENIDA;MANZANARES;208;28026
VC20200218100846;VICALVARO;3;14;1;S334;18/02/2020 10:07;CALLE;SIERRA GORDA;0;28031
CO20200218103611;COLON;3;7;1;S367;18/02/2020 10:07;CALLE;SAMBARA;25;28037
PI20200218102136;PASEO IMPERIAL;3;7;1;S330;18/02/2020 10:20;CALLE;PICOS DE EUROPA;0;28038
CO20200218102659;COLON;4;3;1;S352;18/02/2020 10:25;CALLE;AGASTIA;48;28043
CO20200218103530;COLON;3;1;1;S348;18/02/2020 10:30;CALLE;ARROYO DE LA ELIPA;10;28017
VC20200218103359;VICALVARO;3;14;1;S335;18/02/2020 10:32;CALLE;AZUAGA;32;28039
CO20200218103507;COLON;3;5;1;S357;18/02/2020 10:33;CALLE;ARROYO DE LA ELIPA;8;28017
CO20200218104350;COLON;3;1;1;S349;18/02/2020 10:40;CALLE;ARROYO DE LA ELIPA;8;28017
VC20200218104256;VICALVARO;3;14;1;S315;18/02/2020 10:40;CALLE;VALDEMARIN;118;28023
CO20200218105508;COLON;3;5;1;S358;18/02/2020 10:50;CALLE;ARROYO DE LA ELIPA;8;28017
RE20200218105424;EL RECUERDO;3;7;1;S305;18/02/2020 10:52;CALLE;SAN GERARDO;8;28035
RE20200218105542;EL RECUERDO;3;7;1;S312;18/02/2020 10:54;CALLE;ALCORISA;0;28043
VC20200218105701;VICALVARO;3;20;1;S331;18/02/2020 10:56;CALLE;SIERRA GORDA;0;28031
M320200218110958;MEDIODIA 3;3;14;1;S339;18/02/2020 11:08;CALLE;SIERRA GORDA;34;28031
RE20200218111603;EL RECUERDO;1;7;1;S284;18/02/2020 11:13;CALLE;GRAN VIA;28;0
VC20200218111805;VICALVARO;4;14;1;S309;18/02/2020 11:17;CALLE;BRAOJOS;28;28035
CO20200218112425;COLON;3;7;1;S364;18/02/2020 11:22;CALLE;RUFINO GONZALEZ;21;28036
PI20200218113059;PASEO IMPERIAL;3;8;1;S322;18/02/2020 11:29;CALLE;OBISPO TREJO;;28040
VC20200218113429;VICALVARO;1;14;1;S307;18/02/2020 11:33;AVENIDA;GALAXIA;0;28023
CO20200218114606;COLON;3;7;1;S353;18/02/2020 11:43;CALLE;RUFINO GONZALEZ;21;28036
CO20200218115635;COLON;3;7;1;S351;18/02/2020 11:53;CALLE;BARQUILLO;0;28004
RE20200218115518;EL RECUERDO;3;7;1;S301;18/02/2020 11:54;CALLE;CARRETERA DE CANILLAS;51;28043
M320200218115646;MEDIODIA 3;3;14;1;S337;18/02/2020 11:55;CAMINO;PERALES;0;28026
PI20200218115735;PASEO IMPERIAL;3;46;1;S333;18/02/2020 11:57;CALLE;DOCTOR SEVERO OCHOA;1;28040
CO20200218121714;COLON;3;42;1;S369;18/02/2020 12:00;AVENIDA;BRASILIA;23;28028
VC20200218120255;VICALVARO;3;14;1;S311;18/02/2020 12:02;CALLE;DEL POETA JOAN MARAGALL;19;
M320200218120819;MEDIODIA 3;3;14;1;S338;18/02/2020 12:05;CALLE;CALCIO;9;28021
VC20200218121458;VICALVARO;4;14;1;S314;18/02/2020 12:14;CALLE;CUEVAS DE ALMANZORA;26;28033
CO20200218122044;COLON;3;42;1;S355;18/02/2020 12:19;AVENIDA;BRASILIA;23;28022
RE20200218123309;EL RECUERDO;3;19;1;S306;18/02/2020 12:30;CALLE;VICTOR GIL;1;28035
PI20200218123712;PASEO IMPERIAL;3;7;1;S323;18/02/2020 12:35;CALLE;SAN JUAN DE LA MATA ;28;0
VC20200218125358;VICALVARO;3;14;1;S318;18/02/2020 12:53;CALLE;MONTE NARANCO;12;28053
RE20200218130416;EL RECUERDO;3;19;1;S315;18/02/2020 12:59;CALLE;LOPEZ DE HOYOS;384;28043
CO20200218130331;COLON;1;7;1;S284;18/02/2020 13:00;CALLE;VELAZQUEZ;74;28002
M320200218130136;MEDIODIA 3;3;14;1;S330;18/02/2020 13:00;CALLE;LOS YEBENES;91;28047
CO20200218130630;COLON;1;7;1;S284;18/02/2020 13:03;CALLE;VELAZQUEZ;74;28002
VC20200218130640;VICALVARO;3;14;1;S319;18/02/2020 13:04;CALLE;MONTE NARANCO;12;28053
VC20200218130915;VICALVARO;3;14;1;S320;18/02/2020 13:08;CALLE;MONTE NARANCO;7;28053
VC20200218131217;VICALVARO;3;14;1;S341;18/02/2020 13:11;CALLE;CORDILLERA DE CUERA;13;28053
PI20200218131553;PASEO IMPERIAL;3;4;1;S326;18/02/2020 13:14;AVENIDA;MANZANARES;208;28026
PI20200218131737;PASEO IMPERIAL;3;46;1;S322;18/02/2020 13:16;CALLE;DOCTOR FERNANDO CASTRO RODRIGUEZ;0;0
VC20200218133829;VICALVARO;3;14;1;S312;18/02/2020 13:37;CALLE;FERMIN CABALLERO;42;28035
CO20200218135324;COLON;3;31;1;S358;18/02/2020 13:52;CALLE;GUTIERREZ DE CETINA;4;28027
CO20200218135622;COLON;3;46;1;S357;18/02/2020 13:55;CALLE;RONDA  SUR;135;
RE20200218140207;EL RECUERDO;1;14;1;S284;18/02/2020 14:00;PASO;LA CASTELLANA;48;28046
RE20200218140710;EL RECUERDO;1;8;1;S284;18/02/2020 14:04;CUESTA; DE LA VEGA;0;0
RE20200218141020;EL RECUERDO;3;14;1;S303;18/02/2020 14:09;ACCESO;BARAJAS T1 LLEGADAS;0;0
CO20200218141637;COLON;3;3;1;S348;18/02/2020 14:14;CALLE;JOSE DEL HIERRO;53;28007
CO20200218141802;COLON;3;44;1;S349;18/02/2020 14:17;CALLE;TAMPICO;0;0
PI20200218142352;PASEO IMPERIAL;3;20;1;S327;18/02/2020 14:21;CALLE;DEL BARRANCO DEL NOVILLO;0;28051
CO20200218142221;COLON;3;3;1;S369;18/02/2020 14:21;CALLE;ALCALDE LOPEZ CASERO;8;28027
CO20200218142806;COLON;3;7;1;S356;18/02/2020 14:27;CALLE;ARLABAN;3;28014
PI20200218143016;PASEO IMPERIAL;3;14;1;S338;18/02/2020 14:29;CALLE;DEL ALTO DE LA SARTENILLA;11;28051
CO20200218150509;COLON;1;24;2;S353;18/02/2020 15:03;PLAZA;OLAVIDE;1;28010
CO20200218150905;COLON;3;42;1;S367;18/02/2020 15:07;AVENIDA;BRASILIA;23;28028
PI20200218161307;PASEO IMPERIAL;3;44;2;S339;18/02/2020 16:12;CALLE;CONVENIO;0;0
M320200218163011;MEDIODIA 3;3;14;2;S346;18/02/2020 16:29;CALLE;LAS VIOLETAS;2;28021
PI20200218164927;PASEO IMPERIAL;3;46;2;S326;18/02/2020 16:49;CALLE;HUERTA DEL CONVENTO;0;28032
PI20200218165259;PASEO IMPERIAL;3;46;2;S334;18/02/2020 16:51;CALLE;CONVENIO;1;0
ES20200218170046;ESCUADRON;3;7;2;S330;18/02/2020 16:59;AVENIDA;DE MANZANARES;222;28019
PI20200218170310;PASEO IMPERIAL;3;24;2;S338;18/02/2020 17:02;AVENIDA;DEL MANZANRES;222;28019
PI20200218171240;PASEO IMPERIAL;1;10;2;S331;18/02/2020 17:11;CALLE;CONVENIO;1;28053
CO20200218173006;COLON;3;11;2;S351;18/02/2020 17:29;CALLE;ALEJANDRO GONZALEZ;9;28028
M320200218173411;MEDIODIA 3;3;14;2;S320;18/02/2020 17:30;CALLE;FRANCISCO GARCIA;4;28025
M320200218174102;MEDIODIA 3;3;14;2;S325;18/02/2020 17:40;AVENIDA;ALBUFERA;309;28038
VC20200218180607;VICALVARO;3;14;2;S315;18/02/2020 18:03;TRAVESIA;VAZQUEZ DE MELLA;2;28017
PI20200218180535;PASEO IMPERIAL;3;54;2;S326;18/02/2020 18:04;CALLE;MUÑOPEDRO;6;28005
M320200218181639;MEDIODIA 3;3;14;2;S327;18/02/2020 18:15;CALLE;PARQUE EUGENIA DE MONTIJO;2;28047
CO20200218182317;COLON;3;6;2;S307;18/02/2020 18:22;CALLE;SAN SOTERO;11;28037
VC20200218182519;VICALVARO;7;14;2;S300;18/02/2020 18:23;CALLE;LEDESMA;22;28017
VC20200218182938;VICALVARO;3;14;2;S340;18/02/2020 18:25;CALLE;BOHONAL;129;28053
M320200218182716;MEDIODIA 3;3;14;2;S310;18/02/2020 18:25;AVENIDA;REAL DE PINTO;178;28041
ES20200218183645;ESCUADRON;3;4;2;S319;18/02/2020 18:34;CALLE;SERAFIN RAMIREZ;19;28039
ES20200218184138;ESCUADRON;1;14;2;S284;18/02/2020 18:39;AVENIDA;DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA;0;28037
ES20200218184528;ESCUADRON;1;14;2;S284;18/02/2020 18:43;AVENIDA;OPORTO;47;28019
RE20200218184928;EL RECUERDO;3;6;2;S303;18/02/2020 18:47;PASO;ALAMEDA OSUNA;149;28042
M320200218185006;MEDIODIA 3;3;14;2;S334;18/02/2020 18:48;CALLE;ARQUITECTURA TARRAGONA;;28054
VC20200218185526;VICALVARO;3;14;2;S367;18/02/2020 18:54;AVENIDA;LOGROÑO;0;28042
VC20200218185807;VICALVARO;3;14;2;S312;18/02/2020 18:57;CALLE;SANTA VIRGILIA;1;28033
CO20200218190244;COLON;3;7;2;S352;18/02/2020 19:01;ACCES;LUIS ARAGONES;0;
CO20200218191319;COLON;3;7;2;S309;18/02/2020 19:11;AVENIDA;LUIS ARAGONES;S;
CO20200218192203;COLON;3;44;2;S355;18/02/2020 19:20;ACCES;FELIX RODRIGUEZ   FUENTE;79;
RE20200218192456;EL RECUERDO;3;19;2;S316;18/02/2020 19:21;CALLE;JAVIER FERRERO;1;28002
CO20200218192328;COLON;3;7;2;S354;18/02/2020 19:22;AVENIDA;LUIS ARAGONES;0;
ES20200218193404;ESCUADRON;1;14;2;S284;18/02/2020 19:33;PASEO;INFANTA ISABEL;.;28014
ES20200218193540;ESCUADRON;1;14;2;S284;18/02/2020 19:34;PASEO;INFANTA ISABEL;.;28014
CO20200218195845;COLON;3;19;2;S351;18/02/2020 19:50;CALLE;JAVIER FERRERO;1;28002
ES20200218195814;ESCUADRON;1;14;2;S284;18/02/2020 19:57;AVENIDA;CIUDAD DE BARCELONA;2;28007
CO20200218200100;COLON;3;19;2;S364;18/02/2020 19:58;CALLE;JAVIER FERRERO;16;28002
CO20200218200221;COLON;3;19;2;S368;18/02/2020 20:01;CALLE;JAVIER FERRERO;18;28002
CO20200218202930;COLON;3;46;2;S353;18/02/2020 20:27;CALLE;ESTOCOLMO;91;28022
RE20200218202953;EL RECUERDO;3;6;2;S306;18/02/2020 20:27;AVENIDA;ALFONSO XIII;174;28002
VC20200218203517;VICALVARO;1;16;2;S340;18/02/2020 20:34;CALLE;HERMANOS GOMEZ;0;28017
M320200218210034;MEDIODIA 3;3;14;2;S331;18/02/2020 20:59;AVENIDA;ORCASUR;;28041
RE20200218212020;EL RECUERDO;3;14;2;S312;18/02/2020 21:18;CALLE;MAURICIO LEGENDRE;0;28046
RE20200218213221;EL RECUERDO;3;14;2;S300;18/02/2020 21:30;CALLE;DANIEL VAZQUEZ DIAZ;0;28046
CO20200218214214;COLON;3;8;2;S352;18/02/2020 21:39;CALLE;CALABRIA;0;28022
RE20200218220630;EL RECUERDO;3;46;2;S307;18/02/2020 22:04;GLORIETA;CARLOS LLAMAS;0;28022
RE20200218220953;EL RECUERDO;3;46;2;S309;18/02/2020 22:08;GLORIETA;CARLOS LLAMAS;0;28022
RE20200218221842;EL RECUERDO;3;44;2;S315;18/02/2020 22:15;CARRETERA;CANILLAS;70;28043
CO20200218222733;COLON;4;54;2;S357;18/02/2020 22:20;CALLE;BRETAÑA;FAROLA 1;28022
CO20200218230249;COLON;3;8;3;S355;18/02/2020 23:00;CALLE;LIVERPOOL;0;28022
CO20200218230421;COLON;3;8;3;S354;18/02/2020 23:00;CALLE;LIVERPOOL;6;28022
CO20200218231952;COLON;4;54;3;S364;18/02/2020 23:10;ACCES;ESTADIO WANDA METROPOLITANO;0;
ES20200219004025;ESCUADRON;1;14;3;S368;19/02/2020 0:00;GLORIETA;PUERTA DE TOLEDO;1;28005
CO20200219003640;COLON;3;46;3;S368;19/02/2020 0:30;CALLE;VIA LUSITANA;6;28054
VC20200219003839;VICALVARO;3;36;3;S360;19/02/2020 0:35;CALLE;DOCTOR RAMÓN CASTROVIEJO;27;28035
M320200219010701;MEDIODIA 3;1;14;3;S352;19/02/2020 1:05;CALLE;MARCELO USERA;160;28026
CO20200219015510;COLON;3;7;3;S364;19/02/2020 1:55;CALLE;SIERRA LLERENA;1;28038
CO20200219020410;COLON;3;8;3;S320;19/02/2020 2:00;CALLE;ANDUJAR;2;28011
VC20200219023815;VICALVARO;3;20;3;S352;19/02/2020 2:15;CALLE;AGOSTO;7;28022
CO20200219022627;COLON;3;42;3;S360;19/02/2020 2:25;CALLE;SAN ISIDRO LABRADOR;3;28005
CO20200219024437;COLON;3;42;3;S354;19/02/2020 2:40;CALLE;SAN ISIDRO LABRADOR;5;28005
CO20200219024502;COLON;3;42;3;S367;19/02/2020 2:40;CALLE;SAN ISIDRO LABRADOR;5;28005
CO20200219024616;COLON;3;42;3;S353;19/02/2020 2:40;CALLE;SAN ISIDRO LABRADOR;5;28005
CO20200219024653;COLON;3;42;3;S368;19/02/2020 2:40;CALLE;SAN ISIDRO LABRADOR;5;28005
CO20200219025501;COLON;3;42;3;S355;19/02/2020 2:50;CALLE;COSTANILLA DE LOS ANGELES;9;28013
VC20200219042754;VICALVARO;3;14;3;S367;19/02/2020 4:25;CALLE;GRAN VIA;25;28013
CO20200219083346;COLON;3;19;1;S353;19/02/2020 8:20;CALLE;FERMIN CABALLERO;2;28035
RE20200219091600;EL RECUERDO;3;46;1;S314;19/02/2020 9:14;CALLE;BAILEN;5;28013
CO20200219093424;COLON;3;6;1;S369;19/02/2020 9:25;CALLE;MONTSENY;33;28038
RE20200219092720;EL RECUERDO;4;6;1;S312;19/02/2020 9:25;CALLE;TORRELAGUNA;110;
RE20200219093643;EL RECUERDO;3;30;1;S309;19/02/2020 9:31;CALLE;MAURICIO LEGENDRE;36;28046
PI20200219093241;PASEO IMPERIAL;3;46;1;S333;19/02/2020 9:31;CALLE;PABLO CASALS;2;28011
VC20200219094326;VICALVARO;3;14;1;S340;19/02/2020 9:35;PLAZA;SIERRA AYLLON;2;28031
M320200219095103;MEDIODIA 3;3;14;1;S367;19/02/2020 9:49;CALLE;ARIZA;3;28017
CO20200219095655;COLON;3;31;1;S348;19/02/2020 9:55;CALLE;VALVERDE;49;28004
VC20200219100319;VICALVARO;3;14;1;S334;19/02/2020 10:02;CALLE;OLVIDO;92;28026
VC20200219100544;VICALVARO;1;14;1;S284;19/02/2020 10:04;CALLE;FRANCISCO VITORIA;28;28007
VC20200219100810;VICALVARO;1;20;1;S284;19/02/2020 10:07;CALLE;FRANCISCO VITORIA;28;28007
CO20200219102725;COLON;3;7;1;S351;19/02/2020 10:10;CALLE;ALCALDE SAINZ DE BARANDA;96;28007
RE20200219101923;EL RECUERDO;3;30;1;S306;19/02/2020 10:13;CALLE;MAURICIO LEGENDRE;36;0
PI20200219101636;PASEO IMPERIAL;3;42;1;S322;19/02/2020 10:14;CALLE;SAN ISIDRO LABRADOR;4;28005
CO20200219102720;COLON;3;44;1;S358;19/02/2020 10:26;CALLE;MARQUES DE JURA REAL;12;28002
PI20200219102814;PASEO IMPERIAL;3;3;1;S326;19/02/2020 10:27;CALLE;ALFONSO XII;62;28014
RE20200219103418;EL RECUERDO;3;32;1;S300;19/02/2020 10:28;CALLE;PADRE DAMIAN;21;28036
CO20200219103019;COLON;3;3;1;S349;19/02/2020 10:29;CALLE;LA VICTORIA;8;28012
CO20200219104616;COLON;3;19;1;S352;19/02/2020 10:30;CALLE;SANTA CRUZ DE MARCENADO;15;28015
VC20200219103031;VICALVARO;1;14;1;S284;19/02/2020 10:30;CALLE;CONDE DE CARTAGENA;43;28007
M320200219103453;MEDIODIA 3;3;14;1;S307;19/02/2020 10:32;CALLE;ENTRENA;3;28043
PI20200219103916;PASEO IMPERIAL;3;7;1;S323;19/02/2020 10:37;CALLE;EDUARDO MORALES;39;28025
PI20200219104217;PASEO IMPERIAL;3;7;1;S338;19/02/2020 10:39;PASEO;DE SANTA MARIA DE LA CABEZA;0;28019
CO20200219104119;COLON;3;3;1;S368;19/02/2020 10:40;CALLE;ANTONIO MAIRENA;6;28038
PI20200219104410;PASEO IMPERIAL;3;7;1;S335;19/02/2020 10:42;PASEO;DE SANTA MARIA DE LA CABEZA;180;28019
RE20200219104757;EL RECUERDO;7;8;1;S284;19/02/2020 10:43;CALLE;TOLEDO;52;28019
RE20200219105149;EL RECUERDO;7;8;1;S284;19/02/2020 10:50;CALLE;TOLEDO;57;28019
PI20200219105304;PASEO IMPERIAL;3;3;1;S327;19/02/2020 10:51;CALLE;DUQUE DE RIVAS;2;28012
RE20200219105336;EL RECUERDO;7;8;1;S284;19/02/2020 10:52;CALLE;TOLEDO;57;28019
CO20200219105405;COLON;3;19;1;S364;19/02/2020 10:52;CALLE;AGUSTIN DURAN;19;28028
ES20200219110849;ESCUADRON;3;14;1;S311;19/02/2020 11:07;CALLE;PRINCIPAL DE PROVINCIAS;;28011
CO20200219111537;COLON;3;19;1;S357;19/02/2020 11:14;CALLE;AGUSTIN DURAN;19;28028
VC20200219112300;VICALVARO;3;14;1;S214;19/02/2020 11:20;CAMINO;DE LOS VINATEROS;11;28030
RE20200219114159;EL RECUERDO;3;6;1;S314;19/02/2020 11:40;CALLE;SANTA LEONOR;55;1456
RE20200219114216;EL RECUERDO;3;3;1;S315;19/02/2020 11:41;CALLE;MULLER;25;28039
M320200219114435;MEDIODIA 3;3;14;1;S319;19/02/2020 11:43;CALLE;CERRO BLANCO;3;28026
VC20200219114606;VICALVARO;3;20;1;S340;19/02/2020 11:44;CALLE;LOS MORALES;0;28054
PI20200219115113;PASEO IMPERIAL;3;46;1;S333;19/02/2020 11:47;CALLE;ARQUITECTO LOPEZ OTERO;1;28040
VC20200219115315;VICALVARO;1;20;1;S284;19/02/2020 11:51;CALLE;AÑASTRO;15;0
PI20200219115437;PASEO IMPERIAL;3;44;1;S326;19/02/2020 11:53;CALLE;FRAY LUIS DE LEON;11;28012
M320200219120222;MEDIODIA 3;3;14;1;S318;19/02/2020 11:56;PLAZA;CONVIVENCIA;0;28031
RE20200219120328;EL RECUERDO;3;7;1;S311;19/02/2020 12:02;PASEO;LA CASTELLANA;276;28046
RE20200219122748;EL RECUERDO;3;14;1;S300;19/02/2020 12:26;AVENIDA;MONFORTE DE LEMOS;9;28045
RE20200219122808;EL RECUERDO;3;7;1;S306;19/02/2020 12:26;CALLE;GENERAL CADENAS CAMPOS;23;28039
PI20200219123402;PASEO IMPERIAL;3;44;1;S330;19/02/2020 12:31;CALLE;CARLOS HEREDERO;7;28025
M320200219125343;MEDIODIA 3;3;14;1;S320;19/02/2020 12:52;CALLE;PUENTELARRA;24;28031
VC20200219130039;VICALVARO;1;16;1;S312;19/02/2020 12:58;AVENIDA;CIUDAD DE BARCELONA;3;28007
CO20200219130917;COLON;3;31;1;S367;19/02/2020 13:00;CALLE;CLAUDIO COELLO;24;28006
CO20200219131044;COLON;3;31;1;S357;19/02/2020 13:09;CALLE;JUAN DE AUSTRIA;32;28010
VC20200219132058;VICALVARO;3;20;1;S334;19/02/2020 13:16;CALLE;LOS YEBENES;43;28047
PI20200219131851;PASEO IMPERIAL;3;44;1;S339;19/02/2020 13:17;CALLE;FRANCISCO DEL PINO;24;28021
CO20200219132154;COLON;3;31;1;S349;19/02/2020 13:18;CALLE;JUAN DE AUSTRIA;32;28010
PI20200219132155;PASEO IMPERIAL;3;6;1;S335;19/02/2020 13:19;CALLE;MARIA BOSCH;20;28053
VC20200219132709;VICALVARO;3;20;1;S323;19/02/2020 13:24;CALLE;LOS YEBENES;43;28047
VC20200219132924;VICALVARO;3;20;1;S307;19/02/2020 13:28;AVENIDA;MANOTERAS;62;28050
RE20200219134507;EL RECUERDO;1;7;1;S306;19/02/2020 13:41;CALLE;DARRO;32;28002
PI20200219140101;PASEO IMPERIAL;3;3;1;S338;19/02/2020 13:59;CALLE;CUCLILLO;3;28019
CO20200219140050;COLON;3;11;1;S358;19/02/2020 13:59;CALLE;MONTE ESQUINZA;35;28010
VC20200219140257;VICALVARO;3;20;1;S214;19/02/2020 14:00;CAMINO;VASARES;;28031
PI20200219141449;PASEO IMPERIAL;3;44;1;S330;19/02/2020 14:13;CALLE;SAN CLAUDIO;67;28053
CO20200219141700;COLON;3;9;1;S348;19/02/2020 14:15;AVENIDA;DE LA ALBUFERA;0;28031
VC20200219155800;VICALVARO;1;14;2;S284;19/02/2020 15:56;CALLE;JOSEFA VALCARCEL;22;28027
VC20200219161630;VICALVARO;1;16;2;S351;19/02/2020 16:14;CALLE;PSEO STA MARIA CABEZA;0;28045
CO20200219162345;COLON;3;6;2;S368;19/02/2020 16:22;CALLE;TAMPICO;15;0
PI20200219162928;PASEO IMPERIAL;3;24;2;S325;19/02/2020 16:28;CALLE;DEL EMBALSE DE MANZANARES;222;28051
ES20200219163344;ESCUADRON;4;44;2;S338;19/02/2020 16:29;CALLE;ANTONIO LOPEZ;57;28041
PI20200219163955;PASEO IMPERIAL;3;24;2;S329;19/02/2020 16:38;CALLE;AVDA MANZANARES;222;28019
PI20200219164611;PASEO IMPERIAL;3;8;2;S333;19/02/2020 16:45;CALLE;AVDA MANZANARES;0;28019
PI20200219164944;PASEO IMPERIAL;3;6;2;S346;19/02/2020 16:48;CALLE;MANUEL VELEZ;12;28031
VC20200219171233;VICALVARO;1;20;2;S308;19/02/2020 17:11;CALLE;CORELLA;54;28041
CO20200219171447;COLON;3;6;2;S357;19/02/2020 17:12;CALLE;CLAUDIO COELLO;91;0
ES20200219172959;ESCUADRON;3;7;2;S319;19/02/2020 17:28;CALLE;MIRABEL;.;28044
M320200219173433;MEDIODIA 3;3;14;2;S337;19/02/2020 17:30;CALLE;FUENLABRADA;11;28019
RE20200219173442;EL RECUERDO;3;46;2;S309;19/02/2020 17:33;GLORIETA;DON JUAN DE BORBON;1;
PI20200219173650;PASEO IMPERIAL;3;8;2;S326;19/02/2020 17:34;CALLE;ANTONIO LOPEZ;246;28041
VC20200219173941;VICALVARO;3;14;2;S316;19/02/2020 17:37;PLAZA;PICO SALVAGUARDIA;3;28035
RE20200219173810;EL RECUERDO;3;6;2;S315;19/02/2020 17:37;CALLE;RIO BULLAQUE;2;28034
RE20200219174521;EL RECUERDO;3;11;2;S312;19/02/2020 17:38;CALLE;OFELIA NIETO;7;28039
RE20200219180311;EL RECUERDO;3;11;2;S306;19/02/2020 18:02;CALLE;CEUTA;34;28039
M320200219180641;MEDIODIA 3;3;14;2;S310;19/02/2020 18:05;CALLE;MATILDE HERNANDEZ;;28019
VC20200219180814;VICALVARO;1;20;2;S284;19/02/2020 18:05;PLAZA;RICLA;1;28047
PI20200219182559;PASEO IMPERIAL;3;3;2;S333;19/02/2020 18:24;CALLE;DEL AZABACHE;2;28019
PI20200219183127;PASEO IMPERIAL;3;44;2;S325;19/02/2020 18:30;PASEO;DE HUSARES;28;28024
VC20200219183745;VICALVARO;3;54;2;S307;19/02/2020 18:34;CALLE;CARTAGENA;93;28028
VC20200219184223;VICALVARO;3;14;2;S352;19/02/2020 18:40;CALLE;DE SANTA ISABEL;47;28012
ES20200219185140;ESCUADRON;4;9;2;S329;19/02/2020 18:44;CALLE;ALFONSO XIII;0;28038
CO20200219192438;COLON;3;11;2;S365;19/02/2020 19:23;CALLE;MIOSOTIS;17;28020
VC20200219193512;VICALVARO;3;16;2;S308;19/02/2020 19:34;CARRETERA;VALDEMINGÓMEZ;;28051
VC20200219194052;VICALVARO;4;14;2;S341;19/02/2020 19:38;CALLE;JACOBEO;45;28054
ES20200219195953;ESCUADRON;3;20;2;S320;19/02/2020 19:53;CALLE;ISABELA SAVERANA;0;28044
PI20200219202113;PASEO IMPERIAL;3;8;2;S326;19/02/2020 20:20;CALLE;JULIO CHELLINI;3;28038
RE20200219205945;EL RECUERDO;3;6;2;S312;19/02/2020 20:56;CALLE;ALFONSO XII;174;0
VC20200219210825;VICALVARO;1;14;2;S300;19/02/2020 21:06;CALLE;ISIDRO FERNANDEZ;6;28034
VC20200219210955;VICALVARO;1;20;2;S284;19/02/2020 21:08;PASEO;ERMITA DEL SANTO;1;28019
VC20200219211228;VICALVARO;1;20;2;S284;19/02/2020 21:10;CALLE;PUERTO DE LA CRUZ VERDE;;28045
ES20200219213320;ESCUADRON;3;14;2;S319;19/02/2020 21:31;CALLE;GENERAL RICARDOS;28;28025
RE20200219213330;EL RECUERDO;3;6;2;S303;19/02/2020 21:32;CALLE;ZURBANO;57;28003
ES20200219214057;ESCUADRON;1;37;2;S320;19/02/2020 21:37;AUTOVIA;A42;0;0
VC20200219214028;VICALVARO;1;14;2;S341;19/02/2020 21:38;CALLE;MARIO MORENO 'CANTINFLAS';0;28052
RE20200219214813;EL RECUERDO;3;44;2;S307;19/02/2020 21:46;AVENIDA;CELIO VILLALBA;4;28033
RE20200219215016;EL RECUERDO;3;14;2;S309;19/02/2020 21:48;CALLE;NAVALAFUENTE;21;28002
RE20200219215140;EL RECUERDO;3;44;2;S300;19/02/2020 21:50;CALLE;CELIO VILLALBA;4;28033
ES20200220001703;ESCUADRON;3;13;3;S355;19/02/2020 22:45;CALLE;OFELIA NIETO;12;28039
