idVehiculo;deposito;tipoVehiculo;motivo;turno;grua;fechaEntrada;tipoVia;via;numero;cp
PI20190401121411;PASEO IMPERIAL;3;19;1;S327;01/04/2019 12:10;CALLE;MARIA DOMINGO;7;28025
PI20190401121545;PASEO IMPERIAL;3;6;1;S331;01/04/2019 12:14;CALLE;GAMONAL;30;28031
CO20190401122346;COLON;3;33;1;S364;01/04/2019 12:21;CALLE;SANTA FELICIDAD;;28017
RE20190401122448;EL RECUERDO;3;14;1;S308;01/04/2019 12:23;CALLE;JOAQUIN LORENZO;0;28035
ES20190401122642;ESCUADRON;4;14;1;S335;01/04/2019 12:24;CALLE;CAMINO VIEJO DE LEGANES;6;28025
PI20190401124144;PASEO IMPERIAL;3;3;1;S323;01/04/2019 12:26;CALLE;VILLASTAR;26;28021
CO20190401122941;COLON;3;32;1;S365;01/04/2019 12:28;CALLE;MATEO LOPEZ;6;28007
RE20190401123614;EL RECUERDO;7;8;1;S314;01/04/2019 12:31;CALLE;BLANCAFORT;0;28042
M220190401124104;MEDIODIA 2;3;14;1;S330;01/04/2019 12:35;CALLE;VALDESANGIL;9;28039
RE20190401123924;EL RECUERDO;7;8;1;S314;01/04/2019 12:36;CALLE;BLANCAFORT;;28042
CO20190401123842;COLON;3;8;1;S357;01/04/2019 12:38;CALLE;ARDEMANS;69;28028
PI20190401124506;PASEO IMPERIAL;3;44;1;S336;01/04/2019 12:40;CALLE;DOCE DE OCTUBRE (HOSPITAL);;0
RE20190401124431;EL RECUERDO;4;19;1;S307;01/04/2019 12:43;CALLE;BARBADILLO;0;28042
CO20190401125405;COLON;3;31;1;S354;01/04/2019 12:45;CALLE;GENERAL ARANA;42;28049
CO20190401124646;COLON;3;31;1;S349;01/04/2019 12:46;CALLE;GENERAL ARANAZ;42;0
ES20190401125240;ESCUADRON;1;46;1;S284;01/04/2019 12:51;AVENIDA;CIUDAD DE BARCELONA;2;28007
ES20190401125350;ESCUADRON;1;14;1;S284;01/04/2019 12:51;CALLE;SAN BERNARDO;107;28013
CO20190401125424;COLON;3;7;1;S363;01/04/2019 12:53;CAMINO;DE LOS VINATEROS;42;28030
ES20190401125555;ESCUADRON;1;16;1;S284;01/04/2019 12:54;PLAZA;CIBELES;0;28014
CO20190401125845;COLON;3;5;1;S304;01/04/2019 12:57;CALLE;SILOS;4;28017
CO20190401131222;COLON;3;7;1;S366;01/04/2019 13:00;CALLE;ALGODONALES;51;28039
ES20190401130533;ESCUADRON;1;20;1;S284;01/04/2019 13:01;CALLE;EMBAJADORES;117;28053
RE20190401130431;EL RECUERDO;3;7;1;S301;01/04/2019 13:03;CALLE;VELERO;22;28042
ES20190401130742;ESCUADRON;1;14;1;S334;01/04/2019 13:06;CALLE;MAYOR;55;28013
RE20190401130839;EL RECUERDO;3;7;1;S310;01/04/2019 13:07;CALLE;VELERO;22;28042
PI20190401131427;PASEO IMPERIAL;3;46;1;S326;01/04/2019 13:10;CALLE;TOBOSO;48;28019
CO20190401131425;COLON;3;31;1;S369;01/04/2019 13:13;CALLE;GENERAL ARANAZ;;0
RE20190401132012;EL RECUERDO;3;11;1;S306;01/04/2019 13:19;CALLE;SUERO DE QUIÑONES;6;0
M220190401132254;MEDIODIA 2;1;8;1;S303;01/04/2019 13:20;CALLE;VALDESANGIL;43;28039
CO20190401133534;COLON;3;6;1;S357;01/04/2019 13:34;CALLE;ALMIRANTE;25;0
PI20190401133712;PASEO IMPERIAL;3;6;1;S318;01/04/2019 13:35;CALLE;TOBOSO;117;28019
PI20190401134958;PASEO IMPERIAL;3;7;1;S327;01/04/2019 13:45;PASEO;OLIVOS;119;28011
RE20190401134945;EL RECUERDO;3;11;1;S312;01/04/2019 13:48;CALLE;SAN TELMO;3;28016
RE20190401135237;EL RECUERDO;3;28;1;S317;01/04/2019 13:49;CALLE;JIMENA MENENDEZ PIDAL;2;28023
PI20190401135232;PASEO IMPERIAL;3;3;1;S331;01/04/2019 13:50;CALLE;MENDIVIL;4;28038
CO20190401140610;COLON;3;9;1;S354;01/04/2019 13:55;CALLE;ELECTRONICA;SN;28027
CO20190401135810;COLON;3;14;1;S369;01/04/2019 13:57;PLAZA;COLON;0;28046
ES20190401140552;ESCUADRON;4;14;1;S314;01/04/2019 14:03;GLORIETA;SANDRO PERTINI;0;28043
RE20190401140537;EL RECUERDO;1;20;1;S284;01/04/2019 14:03;PASEO;FLORIDA;0;
RE20190401141115;EL RECUERDO;1;7;1;S284;01/04/2019 14:08;CALLE;GRAN VIA;74;28013
CO20190401140914;COLON;3;7;1;S367;01/04/2019 14:08;CALLE;ELECTRONICA;0;28027
ES20190401153905;ESCUADRON;4;44;2;S363;01/04/2019 15:37;PASEO;QUINCE DE MAYO;19;28019
RE20190401160929;EL RECUERDO;1;14;2;S353;01/04/2019 16:01;CALLE;POBLADURA DEL VALLE;44;28037
PI20190401162938;PASEO IMPERIAL;3;8;2;S331;01/04/2019 16:28;AVENIDA;MANZANARES;178;28011
PI20190401164017;PASEO IMPERIAL;3;3;2;S324;01/04/2019 16:39;CALLE;MARQUES DE JURA REAL;14;28019
RE20190401165125;EL RECUERDO;3;46;2;S366;01/04/2019 16:50;CALLE;POETA BLAS DE OTERO;83;28017
PI20190401165413;PASEO IMPERIAL;3;46;2;S334;01/04/2019 16:53;CALLE;DOCTOR TOLOSA LATOUR;1;28026
PI20190401165655;PASEO IMPERIAL;3;46;2;S333;01/04/2019 16:56;CALLE;DOCTOR TOLOSA LATOUR;1;28041
PI20190401165833;PASEO IMPERIAL;3;3;2;S335;01/04/2019 16:58;CALLE;SANTA MARIA DE LA CABEZA;112;0
ES20190401170345;ESCUADRON;4;14;2;S320;01/04/2019 17:02;CALLE;CADETE JULIO LLOMPART;35;28019
PI20190401170552;PASEO IMPERIAL;3;8;2;S339;01/04/2019 17:04;CALLE;DOCTOR TOLOSA LATOUR;1;28026
CO20190401172253;COLON;3;7;2;S351;01/04/2019 17:21;CALLE;RICARDO ORTIZ;120;28017
RE20190401172322;EL RECUERDO;3;33;2;S348;01/04/2019 17:21;CALLE;RICARDO ORTIZ;112;28017
ES20190401172702;ESCUADRON;4;44;2;S343;01/04/2019 17:26;CALLE;IGLESIAS EXTRAMUROS;SN;28054
ES20190401172807;ESCUADRON;3;44;2;S319;01/04/2019 17:27;CALLE;MUÑICO;4;28047
M220190401173213;MEDIODIA 2;3;14;2;S324;01/04/2019 17:31;CALLE;CHINDASVINTO;53;28019
PI20190401174149;PASEO IMPERIAL;3;8;2;S328;01/04/2019 17:38;CALLE;ANTONIO LOPEZ;246;28026
M220190401174516;MEDIODIA 2;1;14;2;S284;01/04/2019 17:42;CALLE;PABLO SERRANO;13;28043
PI20190401174432;PASEO IMPERIAL;3;44;2;S327;01/04/2019 17:43;CALLE;OCA;77;50
M220190401174709;MEDIODIA 2;1;14;2;S284;01/04/2019 17:45;CALLE;PABLO SERRANO;13;28043
PI20190401174853;PASEO IMPERIAL;3;44;2;S337;01/04/2019 17:47;CALLE;HILARIO SANGRADOR;2;28011
PI20190401175055;PASEO IMPERIAL;3;8;2;S340;01/04/2019 17:49;CALLE;DOCTOR TOLOSA LATOUR;1;28026
VC20190401175110;VICALVARO;4;14;2;S356;01/04/2019 17:50;CALLE;ALCALDE GARRIDO JUARISTI;21;28030
ES20190401180551;ESCUADRON;3;11;2;S320;01/04/2019 17:59;PASEO;FLORIDA;31;28008
RE20190401180123;EL RECUERDO;4;44;2;S317;01/04/2019 17:59;AVENIDA;DE LOS PRUNOS;0;28042
VC20190401180139;VICALVARO;3;20;2;S306;01/04/2019 18:00;CALLE;ILIADA;23;28022
RE20190401181350;EL RECUERDO;1;14;2;S309;01/04/2019 18:07;CALLE;CORREGIDOR DIEGO DE VALDERRABANO;72;28030
VC20190401181307;VICALVARO;3;21;2;S333;01/04/2019 18:10;CALLE;GOYENECHE;6;28026
PI20190401181201;PASEO IMPERIAL;3;7;2;S370;01/04/2019 18:10;AVENIDA;RAFAEL ALBERTI;47;28000
M220190401182626;MEDIODIA 2;3;14;2;S301;01/04/2019 18:24;CALLE;PEDRO SALINAS;16;28043
ES20190401183029;ESCUADRON;3;14;2;S319;01/04/2019 18:26;AVENIDA;VALLADOLID;16;28008
RE20190401182924;EL RECUERDO;1;14;2;S335;01/04/2019 18:26;CALLE;ARCHIDONA;3;28041
ES20190401182906;ESCUADRON;4;2;2;S334;01/04/2019 18:27;CALLE;ALFONSO XIII;SN;28038
M220190401183916;MEDIODIA 2;3;14;2;S331;01/04/2019 18:35;CALLE;TORDO;4;28019
M220190401184655;MEDIODIA 2;4;14;2;S316;01/04/2019 18:45;CALLE;DEL TOBOSO;111;28019
PI20190401184740;PASEO IMPERIAL;3;8;2;S339;01/04/2019 18:46;AVENIDA;MANZANARES;178;28011
RE20190401185144;EL RECUERDO;4;14;2;S308;01/04/2019 18:50;PASEO;JUAN XXIII;23;28040
RE20190401185214;EL RECUERDO;3;14;2;S300;01/04/2019 18:50;CALLE;VALDETORRES DEL JARAMA;4;0
RE20190401185434;EL RECUERDO;3;14;2;S307;01/04/2019 18:53;CALLE;VIRGEN DE LA ROCA;24;28027
RE20190401190255;EL RECUERDO;3;14;2;S310;01/04/2019 19:00;PLAZA;JOSE MARIA SOLER;0;28016
CO20190401191626;COLON;1;8;2;S348;01/04/2019 19:09;CALLE;GOYA;0;28009
CO20190401191057;COLON;3;11;2;S351;01/04/2019 19:10;CALLE;REYES;3;28015
M220190401191650;MEDIODIA 2;1;14;2;S284;01/04/2019 19:13;CALLE;CORAZON DE MARIA;78;28002
ES20190401194053;ESCUADRON;3;44;2;S343;01/04/2019 19:39;CALLE;PIEDRABUENA;14;28026
VC20190401195138;VICALVARO;3;14;2;S364;01/04/2019 19:49;CALLE;ALGABA;19;28019
RE20190401195446;EL RECUERDO;3;14;2;S327;01/04/2019 19:53;AVENIDA;EURO;6;28054
RE20190401200139;EL RECUERDO;3;14;2;S309;01/04/2019 20:00;CALLE;MANIZALES;2;28033
ES20190401200852;ESCUADRON;4;42;2;S319;01/04/2019 20:05;CALLE;SEPULVEDA;3;28011
VC20190401200832;VICALVARO;3;16;2;S324;01/04/2019 20:07;CALLE;SEPULVEDA;0;28011
VC20190401201006;VICALVARO;3;16;2;S328;01/04/2019 20:09;CALLE;SEPULVEDA;0;28011
VC20190401201830;VICALVARO;1;14;2;S337;01/04/2019 20:16;CARRETERA;VALDEMINGÓMEZ;1;28051
RE20190401203456;EL RECUERDO;3;14;2;S307;01/04/2019 20:34;CALLE;SILVANO;143;0
RE20190401203706;EL RECUERDO;3;14;2;S300;01/04/2019 20:35;CALLE;INFANTA CATALINA MICAELA;3;28050
RE20190401204239;EL RECUERDO;3;14;2;S339;01/04/2019 20:41;AVENIDA;LOS POBLADOS;105;28029
ES20190401204448;ESCUADRON;3;49;2;S349;01/04/2019 20:43;AVENIDA;DE LA DEMOCRACIA;F16;28032
RE20190401205634;EL RECUERDO;3;14;2;S316;01/04/2019 20:54;CALLE;VIA CARPETANA;SN;28011
ES20190401210922;ESCUADRON;3;49;2;S334;01/04/2019 21:06;CALLE;MANUEL PAVIA;.;28031
VC20190401211144;VICALVARO;3;14;2;S328;01/04/2019 21:10;CALLE;RIVAS;0;0
M220190401212203;MEDIODIA 2;1;14;2;S284;01/04/2019 21:17;CALLE;DE ESTEBAN CARROS;0;28053
ES20190401212120;ESCUADRON;3;14;2;S333;01/04/2019 21:20;CALLE;HORNACHOS;SN;28053
PI20190401212329;PASEO IMPERIAL;3;5;2;S327;01/04/2019 21:22;CALLE;GENISTA;4;28011
RE20190401212545;EL RECUERDO;3;14;2;S369;01/04/2019 21:24;CALLE;LOPEZ DE HOYOS;113;28043
RE20190401212713;EL RECUERDO;3;14;2;S356;01/04/2019 21:25;CALLE;OSLO;132;28022
RE20190401213348;EL RECUERDO;3;8;2;S310;01/04/2019 21:32;CALLE;MONTERIA;6;28033
ES20190401214149;ESCUADRON;3;14;2;S340;01/04/2019 21:40;CALLE;SIERRA TORNAVACAS;SN;
ES20190401222855;ESCUADRON;4;6;2;S339;01/04/2019 22:28;CALLE;ALEJANDRO MORAN;22;28025
CO20190401224126;COLON;3;44;3;S354;01/04/2019 22:40;ACCESO;HOSPITAL 12 DE OCTUBRE;1;
ES20190402005415;ESCUADRON;3;14;3;S363;02/04/2019 0:00;ACCESO;HOSPITAL DE LA PAZ;1;0
ES20190402000857;ESCUADRON;3;20;3;S351;02/04/2019 0:07;CALLE;SAN MODESTO;34;28034
CO20190402001211;COLON;3;6;3;S304;02/04/2019 0:10;CALLE;MERCEDES FORMICA;9;0
M220190402005803;MEDIODIA 2;3;13;3;S364;02/04/2019 0:35;CALLE;EUGENIA DE MONTIJO;109;28044
CO20190402004243;COLON;3;44;3;S363;02/04/2019 0:35;CALLE;PONFERRADA;12;28029
ES20190402010116;ESCUADRON;4;1;3;S360;02/04/2019 0:55;CALLE;EMBAJADORES;75;28053
CO20190402010639;COLON;3;6;3;S357;02/04/2019 1:06;CALLE;FERROVIARIOS;44;28026
CO20190402014316;COLON;3;42;3;S349;02/04/2019 1:25;CALLE;MONTELEON;1;28010
CO20190402014122;COLON;3;42;3;S367;02/04/2019 1:40;CALLE;MONTELEON;1;28010
ES20190402014844;ESCUADRON;3;14;3;S369;02/04/2019 1:46;AVENIDA;PEÑA PRIETA;17;28038
ES20190402020201;ESCUADRON;3;13;3;S304;02/04/2019 2:00;AVENIDA;MORATALAZ;47;28030
CO20190402023301;COLON;3;33;3;S351;02/04/2019 2:31;CALLE;DOCTOR CORTEZO;1;28012
CO20190402023402;COLON;3;33;3;S365;02/04/2019 2:33;CALLE;DOCTOR CORTEZO;1;28012
CO20190402025237;COLON;3;33;3;S366;02/04/2019 2:45;CALLE;DOCTOR CORTEZO;1;28012
CO20190402030449;COLON;3;33;3;S364;02/04/2019 3:03;CALLE;DOCTOR CORTEZO;1;28012
CO20190402030541;COLON;3;33;3;S363;02/04/2019 3:04;CALLE;DOCTOR CORTEZO;1;28012
CO20190402041539;COLON;3;24;3;S360;02/04/2019 4:00;CALLE;AGUILAR DEL RIO;4;28044
CO20190402041615;COLON;3;24;3;S357;02/04/2019 4:14;CALLE;AGUILAR DEL RIO;4;28034
ES20190402042032;ESCUADRON;3;16;3;S369;02/04/2019 4:15;AVENIDA;AMERICA;0;28002
ES20190402053845;ESCUADRON;3;24;3;S349;02/04/2019 5:35;AVENIDA;MONTE IGUELDO;20;28038
ES20190402071554;ESCUADRON;1;13;1;S363;02/04/2019 7:12;PASEO;DE LA CASTELLANA;SN;28000
CO20190402073849;COLON;3;7;1;S364;02/04/2019 7:30;CALLE;EUGENIO CAXES;3;28026
CO20190402091817;COLON;3;1;1;S366;02/04/2019 9:12;CALLE;ARROYO FONTARRON;29;28000
CO20190402091948;COLON;3;3;1;S330;02/04/2019 9:18;CALLE;ARAPILES;;0
CO20190402092547;COLON;3;7;1;S351;02/04/2019 9:23;CALLE;LUIS VIVES;;28002
ES20190402092851;ESCUADRON;3;46;1;S345;02/04/2019 9:26;CALLE;ARQUITECTO LOPEZ OTERO;0;28040
PI20190402094328;PASEO IMPERIAL;3;3;1;S336;02/04/2019 9:30;CALLE;ANTONIO LOPEZ;49;28019
PI20190402093323;PASEO IMPERIAL;3;6;1;S332;02/04/2019 9:31;CALLE;DE EUSEBIO MORAN;14;28019
PI20190402094535;PASEO IMPERIAL;3;3;1;S335;02/04/2019 9:35;PASEO;JESUITAS;18;28011
CO20190402094510;COLON;3;33;1;S354;02/04/2019 9:35;CALLE;RICARDO ORTIZ;118;0
CO20190402094214;COLON;3;7;1;S363;02/04/2019 9:35;CALLE;BULEVAR INDALECIO PRIETO;21;28017
PI20190402094739;PASEO IMPERIAL;3;6;1;S325;02/04/2019 9:40;CALLE;SIERRA MONCHIQUE;10;28053
RE20190402094942;EL RECUERDO;3;7;1;S311;02/04/2019 9:46;CALLE;ALCORISA;0;28043
CO20190402095159;COLON;3;33;1;S370;02/04/2019 9:48;CALLE;RICARDO ORTIZ;114;0
CO20190402101743;COLON;3;7;1;S357;02/04/2019 9:50;CAMINO;VINATEROS;100;28043
CO20190402095828;COLON;3;7;1;S356;02/04/2019 9:55;CAMINO;VINATEROS;;28043
RE20190402095924;EL RECUERDO;3;5;1;S309;02/04/2019 9:58;CALLE;POETA BLAS DE OTERO;0;28017
PI20190402100909;PASEO IMPERIAL;3;33;1;S322;02/04/2019 10:05;CALLE;RAMON PEREZ DE AYALA;116;28038
PI20190402101057;PASEO IMPERIAL;3;1;1;S327;02/04/2019 10:09;AVENIDA;MORATALAZ;32;28030
CO20190402101538;COLON;3;31;1;S333;02/04/2019 10:13;CALLE;APODACA;7;28004
PI20190402102126;PASEO IMPERIAL;3;3;1;S326;02/04/2019 10:20;CALLE;DOCE DE OCTUBRE (HOSPITAL);;0
RE20190402102215;EL RECUERDO;3;14;1;S334;02/04/2019 10:21;CALLE;ANTONIO SALVADOR;79;28026
VC20190402102648;VICALVARO;3;20;1;S364;02/04/2019 10:22;CALLE;EDUARDO RIVAS;11;28019
RE20190402102854;EL RECUERDO;3;8;1;S302;02/04/2019 10:26;CALLE;EL PEDERNOSO;0;28043
RE20190402103145;EL RECUERDO;3;5;1;S307;02/04/2019 10:29;CALLE;POETA BLAS DE OTERO;12;28017
PI20190402103949;PASEO IMPERIAL;3;7;1;S323;02/04/2019 10:32;CALLE;SANTA FLORENCIA;1;28021
CO20190402104822;COLON;3;32;1;S353;02/04/2019 10:40;CALLE;AYALA;;
CO20190402104853;COLON;3;33;1;S367;02/04/2019 10:47;CALLE;RICARDO ORTIZ;114;0
PI20190402105404;PASEO IMPERIAL;3;7;1;S336;02/04/2019 10:50;CALLE;ALFONSO XII;;28014
PI20190402112446;PASEO IMPERIAL;3;7;1;S343;02/04/2019 11:10;AVENIDA;MORATALAZ;184;28030
RE20190402111157;EL RECUERDO;3;7;1;S311;02/04/2019 11:10;CALLE;JUAN HURTADO DE MENDOZA;9;28036
CO20190402112730;COLON;3;7;1;S363;02/04/2019 11:26;AVENIDA;MORATALAZ;;
CO20190402112755;COLON;3;33;1;S354;02/04/2019 11:27;CALLE;RICARDO ORTIZ;63;0
CO20190402112925;COLON;3;33;1;S365;02/04/2019 11:28;CALLE;RICARDO ORTIZ;63;0
CO20190402113038;COLON;3;33;1;S366;02/04/2019 11:29;CALLE;RICARDO ORTIZ;63;0
RE20190402113036;EL RECUERDO;4;11;1;S306;02/04/2019 11:29;CALLE;CARTAGENA 90;25;
RE20190402113210;EL RECUERDO;3;8;1;S309;02/04/2019 11:30;CALLE;SERRANO GALVACHE;26;28043
RE20190402113911;EL RECUERDO;3;44;1;S317;02/04/2019 11:38;CALLE;POETA BLAS DE OTERO;12;28017
CO20190402120620;COLON;3;6;1;S370;02/04/2019 11:50;CALLE;ESCOSURA;23;28015
PI20190402115823;PASEO IMPERIAL;3;46;1;S345;02/04/2019 11:55;CALLE;ARQUITECTO LOPEZ OTERO;;28040
RE20190402121551;EL RECUERDO;3;7;1;S310;02/04/2019 12:12;CALLE;VICTOR ANDRES BELAUNDE;21;28016
PI20190402121512;PASEO IMPERIAL;3;44;1;S335;02/04/2019 12:13;CALLE;MANUEL BARTOLOME COSSIO;PTA 2;28040
M220190402122259;MEDIODIA 2;3;14;1;S307;02/04/2019 12:19;CALLE;CONDE SERRALLO;1;0
M220190402122541;MEDIODIA 2;1;14;1;S284;02/04/2019 12:23;CALLE;MIGUEL ANGEL;4;0
PI20190402122840;PASEO IMPERIAL;3;46;1;S330;02/04/2019 12:25;CALLE;DOCTOR SEVERO OCHOA;;28040
M220190402122742;MEDIODIA 2;1;14;1;S284;02/04/2019 12:26;CALLE;MIGUEL ANGEL;3;0
M220190402123006;MEDIODIA 2;1;14;1;S284;02/04/2019 12:28;CALLE;SAN BERNARDO;107;28004
M220190402123213;MEDIODIA 2;1;14;1;S284;02/04/2019 12:30;CALLE;BLASCO DE GARAY;9;
M220190402123531;MEDIODIA 2;3;18;1;S351;02/04/2019 12:32;CALLE;SINFONIA;FTE 30;28054
RE20190402123853;EL RECUERDO;3;6;1;S367;02/04/2019 12:36;CALLE;MIGUEL FLETA;15;0
RE20190402124116;EL RECUERDO;3;14;1;S306;02/04/2019 12:39;CALLE;INFANTA MERCEDES;80;28038
VC20190402124724;VICALVARO;3;20;1;S303;02/04/2019 12:45;AVENIDA;DEL CAMINO DE SANTIAGO;0;28050
CO20190402124655;COLON;3;11;1;S353;02/04/2019 12:45;CALLE;AMALTEA;9;28045
RE20190402130400;EL RECUERDO;3;14;1;S325;02/04/2019 13:01;CALLE;ALBAIDA;6;28022
VC20190402130651;VICALVARO;4;7;1;S202;02/04/2019 13:06;AVENIDA;MORATALAZ;172;28030
RE20190402131424;EL RECUERDO;3;14;1;S332;02/04/2019 13:11;CALLE;FLAUTAS;46;28054
PI20190402131758;PASEO IMPERIAL;3;46;1;S326;02/04/2019 13:15;CALLE;JACINTO VERDAGUER;19;28019
VC20190402132916;VICALVARO;3;19;1;S327;02/04/2019 13:28;CALLE;FUENTEDETODOS;21;0
RE20190402133252;EL RECUERDO;3;14;1;S307;02/04/2019 13:31;CUESTA;SAGRADO CORAZON;0;28033
PI20190402140355;PASEO IMPERIAL;3;6;1;S341;02/04/2019 13:55;CALLE;PEÑA DE LA ATALAYA;124;28053
PI20190402140533;PASEO IMPERIAL;3;7;1;S322;02/04/2019 14:00;PLAZA;PARROQUIA;;28025
RE20190402140312;EL RECUERDO;3;7;1;S311;02/04/2019 14:01;AVENIDA;CAPITAL DE ESPAÑAMADRID;10;28042
RE20190402141113;EL RECUERDO;1;20;1;S284;02/04/2019 14:09;CALLE;LUCHANA;28;28010
CO20190402141229;COLON;3;33;1;S354;02/04/2019 14:11;CALLE;SANTA FELICIDAD;0;28017
RE20190402141533;EL RECUERDO;1;8;1;S284;02/04/2019 14:14;CALLE;BOLSA;10;28012
RE20190402141801;EL RECUERDO;4;24;1;S302;02/04/2019 14:14;CALLE;ROSAS DE ARAVACA;90;28023
RE20190402141839;EL RECUERDO;3;7;1;S310;02/04/2019 14:17;CALLE;YERMA;0;28033
RE20190402142353;EL RECUERDO;3;11;1;S303;02/04/2019 14:20;CALLE;CHANTADA;17;28029
ES20190402151948;ESCUADRON;3;14;2;S353;02/04/2019 15:19;CALLE;CARDENCHA;49;28024
CO20190402155646;COLON;3;7;2;S365;02/04/2019 15:55;CALLE;MANUEL BARTOLOME COSSIO;SN;28040
CO20190402160206;COLON;3;33;2;S355;02/04/2019 16:00;CALLE;RICARDO ORTIZ;60;28017
CO20190402164738;COLON;3;33;2;S346;02/04/2019 16:42;CALLE;RICARDO ORTIZ;60;28017
ES20190402165032;ESCUADRON;3;8;2;S327;02/04/2019 16:48;AVENIDA;MANZANARES;178;28019
PI20190402170538;PASEO IMPERIAL;3;46;2;S334;02/04/2019 17:04;CALLE;DOCTOR TOLOSA LATOUR;16;28026
PI20190402170714;PASEO IMPERIAL;3;46;2;S324;02/04/2019 17:06;AVENIDA;DE CORDOBA;0;28026
RE20190402170754;EL RECUERDO;3;44;2;S306;02/04/2019 17:06;CALLE;BERDUN;2;28050
RE20190402170802;EL RECUERDO;3;14;2;S328;02/04/2019 17:06;ACCES;RAMON PEREZ AYALA;2;
PI20190402170917;PASEO IMPERIAL;3;7;2;S332;02/04/2019 17:08;CALLE;RAMON PEREZ DE AYALA;0;28038
CO20190402171014;COLON;3;6;2;S363;02/04/2019 17:10;CALLE;CALABRIA;9;28022
PI20190402172005;PASEO IMPERIAL;3;8;2;S340;02/04/2019 17:11;CALLE;DOCTOR TOLOSA LATOUR;16;28026
PI20190402172339;PASEO IMPERIAL;3;9;2;S319;02/04/2019 17:22;PASEO;PUERTA DEL ANGEL;0;0
RE20190402172457;EL RECUERDO;3;11;2;S300;02/04/2019 17:23;CALLE;PRINCIPE DE VERGARA;215;28002
RE20190402173235;EL RECUERDO;3;14;2;S310;02/04/2019 17:31;CALLE;TORENO;19;28055
PI20190402173445;PASEO IMPERIAL;3;24;2;S335;02/04/2019 17:32;CALLE;ANTONIO LOPEZ;81;28026
RE20190402174105;EL RECUERDO;3;24;2;S307;02/04/2019 17:33;CALLE;TRESPADERNE;0;28042
VC20190402174250;VICALVARO;3;20;2;S337;02/04/2019 17:41;CARRETERA;CARABANCHEL A ARAVACA;1;28024
CO20190402174536;COLON;3;33;2;S349;02/04/2019 17:44;CALLE;RICARDO ORTIZ;30;28017
ES20190402174931;ESCUADRON;4;8;2;S320;02/04/2019 17:48;CALLE;MANUEL BARTOLOME COSSIO;1;28040
RE20190402175030;EL RECUERDO;3;14;2;S333;02/04/2019 17:48;CALLE;DEL REAL;SN;
CO20190402175450;COLON;3;33;2;S350;02/04/2019 17:52;CALLE;RICARDO ORTIZ;60;0
RE20190402175746;EL RECUERDO;3;19;2;S317;02/04/2019 17:56;CALLE;BASCONES;14;28029
RE20190402180133;EL RECUERDO;3;14;2;S331;02/04/2019 17:59;CALLE;PUENTELARRA;31;28031
ES20190402180205;ESCUADRON;1;14;2;S284;02/04/2019 18:01;CALLE;INFANTA MERCEDES;31;28020
ES20190402180353;ESCUADRON;1;20;2;S284;02/04/2019 18:02;CALLE;ESPOZ Y MINA;32;28012
CO20190402180334;COLON;3;33;2;S364;02/04/2019 18:02;CALLE;RICARDO ORTIZ;60;0
RE20190402180623;EL RECUERDO;4;14;2;S336;02/04/2019 18:04;CALLE;PUENTELARRA;31;28031
RE20190402181223;EL RECUERDO;3;31;2;S316;02/04/2019 18:10;CALLE;GENERAL ARRANZ;4;28000
VC20190402181544;VICALVARO;4;33;2;S202;02/04/2019 18:14;CALLE;RICARDO ORTIZ;60;28017
VC20190402182701;VICALVARO;3;14;2;S334;02/04/2019 18:24;CARRETERA;VALDEMINGÓMEZ;1;28051
M220190402182838;MEDIODIA 2;3;14;2;S343;02/04/2019 18:24;CALLE;TIMOTEO PEREZ RUBIO;;28053
CO20190402183440;COLON;3;11;2;S346;02/04/2019 18:25;CALLE;DIVINO VALLES;12;28045
ES20190402182659;ESCUADRON;3;8;2;S324;02/04/2019 18:26;CALLE;PEÑA GORBEA;26;28053
VC20190402182751;VICALVARO;3;20;2;S312;02/04/2019 18:26;CALLE;GENERAL ARANAZ;4;28043
CO20190402183014;COLON;3;11;2;S355;02/04/2019 18:30;CALLE;GENERAL DIAZ PORLIER;78;28001
M220190402183318;MEDIODIA 2;3;14;2;S327;02/04/2019 18:31;CALLE;RAMON SAINZ;3;28025
PI20190402183627;PASEO IMPERIAL;3;44;2;S328;02/04/2019 18:32;CALLE;PEÑA GORBEA;26;0
RE20190402183454;EL RECUERDO;3;14;2;S370;02/04/2019 18:33;CALLE;GENERAL ARANAZ;4;28043
RE20190402183638;EL RECUERDO;3;44;2;S301;02/04/2019 18:35;CALLE;MAR DE OMAN;25;28033
RE20190402183808;EL RECUERDO;3;7;2;S309;02/04/2019 18:36;ACCES;ESTADIO WANDA METROPOLITANO;0;
PI20190402183824;PASEO IMPERIAL;3;44;2;S332;02/04/2019 18:37;CALLE;SANTA INFANCIA;11;28011
M220190402185950;MEDIODIA 2;3;14;2;S340;02/04/2019 18:57;CALLE;RAMON SERRANO;9;28025
M220190402192551;MEDIODIA 2;3;14;2;S320;02/04/2019 19:23;CALLE;BERROCAL;38;28021
RE20190402192802;EL RECUERDO;3;14;2;S335;02/04/2019 19:26;CALLE;BENIMAMET;127;28021
ES20190402193134;ESCUADRON;1;16;2;S307;02/04/2019 19:30;CALLE;CARDENAL MARCELO SPINOLA;40;28016
VC20190402193750;VICALVARO;3;14;2;S366;02/04/2019 19:36;AVENIDA;JOAQUÍN GARRIGUES WALKER;0;28053
CO20190402194347;COLON;3;46;2;S349;02/04/2019 19:40;PLAZA;SAN MARTIN;1;28013
